279376,"weird"
279376,"familar topic"
279376,"default"
279381,"weird"
279381,"default"
279382,"weird"
279382,"default"
279383,"Interesting|People"
279383,"weird"
279383,"default"
279385,"default"
279387,"weird"
279387,"default"
279387,"new york region"
279388,"Safety|Science "
279388,"technology"
279388,"Space"
279388,"science"
279389,"history"
279389,"history"
279390,"Informational|Interesting"
279390,"science|environment"
279390,"history|science|international"
279390,"Environment"
279390,"earth"
279390,"default"
279391,"technology"
279391,"science"
279392,"space/technology"
279393,"history|science|international"
279393,"default"
279393,"history"
279393,"science"
279393,"indifferent|space/technology"
279395,"world events|environment"
279398,"familar topic"
279398,"politics"
279399,"I agree|United States|War|Politics|Iraq"
279399,"iraq|politics"
279399,"iraq news"
279400,"Wall St. area|agree|Presidential Election"
279401,"Not so my interest"
279408,"familar topic"
279408,"familar topic|business"
279464,"music news|world news|business|entertainment"
279473,"entertainment"
279478,"familar topic"
279514,"music news|business"
279516,"Accidents|World Issues|Health"
279517,"middle east news|international news"
279519,"People|Sad|United States|War"
279520,"politics"
279522,"religion|Presidential Election|John Kerry"
279523,"health news|disagree|business news"
279525,"default"
279531,"familar topic|World Issues"
279531,"accident/tradegy news|international news"
279537,"familar topic"
279537,"Wall St. area|agree|business news"
279538,"Economy|United States"
279538,"familar topic"
279538,"Global Tech"
279538,"business news"
279539,"familar topic"
279540,"familar topic"
279541,"Economy|United States|Iraq"
279541,"familar topic"
279542,"Technology|Economy|United States"
279542,"technology|pop culture"
279542,"familar topic"
279542,"info tech news|indifferent"
279543,"political|technology"
279543,"US"
279543,"default"
279543,"elections"
279543,"familar topic"
279543,"government news|info tech news|agree"
279544,"technology"
279544,"familar topic"
279544,"default"
279544,"politics"
279544,"government news|info tech news|indifferent"
279545,"familar topic"
279546,"Tech Vendors"
279560,"Pitsburgh|sports"
279568,"default|entertainment"
279569,"Rights|Law|Celebrities"
279569,"pop culture"
279569,"music news|entertainment"
279570,"default|entertainment"
279573,"default"
279573,"music news"
279574,"Interesting|People"
279574,"other events"
279574,"default"
279574,"familar topic|funny"
279576,"Funny|Interesting"
279576,"default"
279577,"Animals|Interesting|People"
279577,"environment"
279577,"default"
279578,"space/technology|accident/tradegy news"
279579,"science|domestic"
279579,"familar topic"
279579,"technology"
279579,"entertainment|indifferent|space/technology"
279580,"Not so my interest|Politics"
279580,"political"
279580,"politics"
279580,"politics"
279580,"Pittsburgh|Presidential Election"
279581,"I agree|Informational"
279581,"familar topic"
279581,"default"
279581,"politics"
279581,"education|iraq news"
279582,"iraq news"
279589,"Reminds me of CMU issues"
279591,"electronics"
279592,"Informational|Politics"
279603,"health"
279621,"health"
279636,"World Issues|Health"
279637,"Law|United States|Celebrities"
279639,"familar topic|War|Politics|Iraq"
279643,"south africa|developing world|media|politics"
279644,"canada"
279645,"Information Security"
279653,"pop culture"
279653,"default"
279653,"strange topics"
279655,"familar topic|World Issues|Health"
279655,"world events|health"
279655,"health|international"
279655,"Environment"
279655,"health"
279656,"Interesting|People"
279656,"default"
279656,"entertainment|agree|middle east news"
279657,"default"
279658,"Short "
279659,"media|domestic"
279659,"default"
279660,"Phenomenon|Interesting"
279660,"other events|science"
279660,"default"
279660,"Space"
279660,"default"
279660,"international"
279660,"science"
279660,"science"
279665,"United States|War"
279669,"Science "
279676,"Hope for peace"
279696,"default"
279707,"familar topic"
279714,"fashion"
279714,"other|fashion"
279716,"retail|world news|business"
279719,"fashion"
279719,"fashion"
279724,"business|fashion"
279779,"U.S.|music news|entertainment"
279856,"op-ed"
279877,"india"
279884,"difficult to understand"
279885,"difficult to understand"
279901,"default"
279927,"unrelated"
279955,"U.S."
279974,"familar topic"
280035,"unrelated"
280281,"disagree|accident/tradegy news|iraq news"
280285,"business"
280285,"familar topic"
280285,"Global Business"
280286,"business"
280286,"familar topic"
280286,"Global Business"
280286,"China area|agree|business news"
280288,"Global Tech"
280289,"tech"
280290,"political"
280291,"political"
280291,"familar topic"
280311,"familar topic"
280311,"exercise"
280333,"food|health"
280346,"default"
280410,"track"
280425,"US|business"
280426,"business"
280426,"politics"
280426,"economy"
280426,"middle east news|business news"
280427,"political|environment"
280427,"US"
280427,"politics"
280429,"US"
280429,"default"
280429,"football|sports"
280434,"familar topic"
280434,"politics"
280435,"default"
280436,"politics"
280437,"world events"
280437,"politics"
280438,"world news"
280439,"familar topic"
280440,"familar topic"
280440,"New York area|agree|business news"
280441,"familar topic"
280443,"technology"
280443,"technology"
280443,"technology"
280443,"Consumer tech"
280444,"technology"
280444,"technology"
280444,"Consumer tech"
280444,"info tech news|agree"
280445,"Environment"
280446,"general elections|government news|agree"
280450,"sports|football"
280457,"pop culture"
280457,"entertainment"
280458,"default"
280459,"world events|health"
280459,"health|international"
280459,"health news|China area|disagree"
280460,"health|politics|international"
280460,"Japan area|health news|agree"
280461,"world events"
280461,"default"
280461,"default"
280461,"entertainment|disagree|international news"
280462,"world events"
280462,"default"
280463,"default"
280463,"iraq"
280463,"indifferent|iraq news|international news"
280464,"technology|environment"
280464,"science|health|international"
280464,"science"
280464,"science"
280465,"environment"
280468,"default"
280477,"technology"
280484,"disagree|accident/tradegy news|iraq news"
280520,"politics"
280520,"politics|india"
280527,"politics"
280527,"iraq news|international news"
280528,"US"
280528,"politics"
280529,"world news"
280529,"politics"
280530,"pop culture"
280530,"entertainment"
280530,"strange topics"
280530,"default"
280531,"world events"
280531,"politics"
280531,"stock market|iraq news|international news"
280532,"US"
280533,"business"
280533,"politics|domestic|international"
280533,"agree|business news|international news"
280534,"politics"
280535,"world events"
280535,"world news"
280535,"military|politics|international"
280535,"politics"
280535,"nuclear weapons|agree|international news"
280536,"world events|political"
280536,"politics"
280536,"canada"
280537,"other events|environment"
280537,"business"
280537,"familar topic"
280537,"default"
280537,"difficult to understand"
280539,"other events"
280539,"business"
280539,"food|economics|domestic"
280539,"familar topic"
280539,"default|health"
280539,"food"
280539,"familar topic"
280539,"default"
280540,"political"
280540,"agree|religion|John Kerry"
280541,"legal news|government news|disagree"
280542,"racism news|disagree"
280544,"sports"
280547,"sports"
280548,"sports"
280550,"sports"
280551,"sports"
280552,"sports"
280553,"pop culture"
280553,"entertainment"
280555,"default"
280555,"entertainment|indifferent|sports"
280556,"pop culture"
280556,"default"
280556,"default"
280556,"entertainment|New York area|disagree"
280557,"other events"
280557,"funny stories"
280559,"entertainment|indifferent|space/technology"
280562,"disagree|football|sports"
280567,"politics"
280580,"disagree|accident/tradegy news|religion"
280585,"default"
280586,"indifferent|accident/tradegy news|middle east news"
280596,"theatre"
280598,"entertainment"
280600,"default"
280615,"movies"
280622,"Casualties|Iraq|war|sad"
280623,"George Bush|disagree|iraq news"
280624,"United States|Current Issues"
280631,"familar topic|Politics|Casualties|Iraq|War"
280632,"politics|international"
280633,"politics|domestic|international"
280635,"politics|international"
280637,"military|politics|domestic|international"
280640,"Consumer tech"
280641,"default"
280641,"familar topic"
280641,"Consumer tech"
280644,"bush|iraq|elections"
280652,"familar topic"
280657,"default"
280659,"default"
280660,"default"
280661,"other events|environment"
280661,"default"
280662,"politics"
280662,"bush|elections"
280677,"history"
280677,"entertainment"
280683,"meta-media|politics|international"
280684,"politics|domestic|international"
280712,"science"
280727,"politics"
280741,"rows|world news"
280752,"china|economics"
280753,"north korea|china"
280757,"china|economics|international"
280759,"fashion"
280764,"business|fashion"
280794,"default"
280794,"difficult to understand"
280794,"difficult to understand"
280794,"difficult to understand"
280794,"default|difficult to understand"
280794,"difficult to understand"
280794,"difficult to understand"
280809,"default|difficult to understand"
280822,"difficult to understand"
280853,"russia"
280861,"weird"
280861,"Movies"
280861,"difficult to understand"
280862,"weird"
280862,"Movies"
280862,"difficult to understand"
280863,"weird"
280863,"default"
280863,"Movies"
280863,"global"
280864,"Movies"
281041,"entertainment"
281170,"familar topic"
281170,"U.S."
281171,"business|entertainment"
281172,"education|domestic|human interest"
281172,"U.S."
281174,"world news"
281176,"reform|politics|china"
281176,"Hong Kong"
281176,"international"
281177,"iraq"
281177,"world news"
281180,"familar topic"
281180,"Global Tech|tech"
281181,"default|familar topic"
281182,"familar topic"
281186,"entertainment"
281187,"world events|health"
281188,"politics"
281228,"default"
281228,"default"
281229,"default"
281230,"familar topic"
281230,"default"
281231,"Health|Law|Irresponsible|Safety"
281231,"familar topic"
281231,"health"
281232,"default"
281233,"abortion|bush"
281234,"World Issues|Law "
281240,"international"
281241,"health|international"
281241,"health"
281241,"world"
281243,"world|politics"
281245,"default"
281245,"religion"
281245,"canada"
281245,"canada"
281246,"familar topic"
281246,"economy"
281247,"familar topic"
281247,"business"
281248,"familar topic"
281248,"Stocks|business"
281249,"familar topic"
281249,"business|economy"
281249,"economy"
281251,"default"
281251,"Consumer tech|tech"
281252,"technology|pop culture"
281252,"familar topic"
281252,"Consumer tech"
281253,"Global Tech|tech"
281254,"default"
281262,"U.S."
281263,"default|cubs"
281267,"entertainment"
281267,"music"
281267,"default"
281269,"default"
281271,"default"
281272,"world events|health"
281272,"health|meta-media|politics|international|media"
281272,"health"
281272,"health"
281273,"health|pop culture"
281273,"default"
281273,"default"
281280,"familar topic"
281280,"society"
281291,"War|I totally agree|Fresh outlook on war"
281291,"default"
281296,"technology|science|politics"
281306,"business"
281308,"default"
281313,"familar topic|economy|people|health"
281350,"finance"
281366,"economy"
281367,"world news"
281369,"iraq|economy|technology"
281374,"developing world|health|international|economics|politics"
281376,"other events"
281376,"media|domestic"
281376,"familar topic"
281377,"theatre"
281377,"other events|pop culture"
281377,"domestic"
281377,"familar topic"
281377,"entertainment"
281378,"politics|international|domestic"
281378,"economy"
281379,"meta-media|politics|international|media"
281379,"default"
281379,"politics"
281380,"meta-media|politics|international|media|domestic"
281380,"technology"
281381,"entertainment"
281382,"sports"
281383,"political"
281383,"meta-media|politics|media|domestic"
281383,"politics"
281384,"entertainment"
281385,"politics|international|media"
281385,"politics"
281386,"politics|international|media"
281386,"world|politics"
281387,"politics|international|media"
281387,"iraq|politics"
281388,"world events"
281388,"world events"
281388,"meta-media|politics|international|media|domestic"
281388,"politics"
281389,"meta-media|politics|international|media"
281389,"politics"
281390,"meta-media|politics|international|media|domestic"
281390,"iraq"
281391,"politics|international"
281391,"politics|india"
281392,"canada"
281393,"politics|international|media"
281393,"world|politics"
281394,"familar topic"
281394,"technology"
281397,"world|economy"
281399,"familar topic|google"
281399,"default|technology"
281399,"business|tech"
281399,"Company Google|AUTHORITY, Reliable|INTENSITY, Major"
281399,"Gmail"
281400,"entertainment"
281400,"history"
281400,"world news"
281401,"difficult to understand"
281402,"politics"
281418,"pop culture"
281420,"pop culture"
281423,"health"
281423,"health"
281424,"personal|achievement|international"
281424,"default"
281425,"pop culture"
281426,"world events|technology|environment"
281426,"health|technology"
281432,"world events|health"
281433,"world events|political"
281442,"other events"
281449,"other events|technology"
281460,"political"
281461,"entertainment"
281463,"default"
281466,"default"
281467,"familar topic|celebrity|people"
281480,"india"
281484,"china|politics"
281484,"general elections|China area|indifferent"
281492,"default"
281496,"iraq"
281499,"politics|india"
281499,"india"
281506,"familar topic"
281506,"business"
281506,"car"
281507,"default"
281508,"familar topic"
281509,"familar topic"
281510,"familar topic"
281512,"entertainment|justice"
281512,"politics|tech"
281513,"music"
281513,"tech"
281514,"familar topic"
281514,"Tech Vendors"
281514,"Gmail"
281515,"entertainment|justice"
281515,"politics|tech"
281516,"default"
281516,"U.S."
281518,"politics"
281521,"U.S."
281532,"canada"
281538,"political"
281538,"entertainment"
281538,"entertainment"
281539,"entertainment"
281540,"world events"
281540,"unusual"
281540,"society"
281540,"entertainment"
281545,"entertainment"
281545,"entertainment"
281546,"other events"
281546,"default"
281546,"default"
281547,"technology|environment"
281559,"politics"
281562,"Women|Honor"
281565,"fitness|U.S."
281592,"familar topic|wow!|people|health"
281594,"people|health"
281599,"rows|world news|entertainment"
281601,"U.S.|world news"
281622,"business"
281628,"familar topic"
281637,"world news"
281639,"health|china|international"
281640,"world news"
281647,"unrelated"
281647,"unrelated"
281659,"U.S.|fashion"
281667,"familar topic"
281669,"world news|sports"
281712,"Gmail"
281769,"weird"
281769,"entertainment"
281769,"entertainment"
281769,"Movies"
281769,"business"
281769,"default"
281770,"weird"
281770,"Movies"
282167,"pop culture"
282167,"other"
282169,"disagree|accident/tradegy news|iraq news"
282174,"world news"
282175,"entertainment"
282178,"LA area|general elections|indifferent"
282182,"familar topic"
282182,"finance"
282183,"familar topic"
282183,"finance"
282183,"agree|business news|international news"
282184,"familar topic"
282184,"business"
282184,"world news|business|fashion"
282185,"familar topic"
282185,"bush|elections"
282185,"politics"
282188,"Global Tech"
282189,"business|tech"
282192,"gay marriages"
282192,"U.S."
282193,"bush"
282194,"political"
282194,"disagree|Presidential Election|business news"
282196,"default"
282196,"sports"
282199,"cubs"
282200,"familar topic"
282200,"sports"
282202,"default"
282204,"sports"
282206,"Jennifer Garner|entertainment"
282206,"entertainment"
282208,"pop culture"
282208,"default"
282208,"entertainment"
282209,"retail|U.S.|world news|business"
282210,"world events"
282210,"crime|japan|human-ness"
282210,"unusual"
282224,"other events"
282224,"world news"
282227,"default"
282227,"default"
282228,"technology"
282228,"space"
282239,"politics"
282239,"U.S."
282239,"U.S."
282239,"general elections|New York area|agree"
282243,"unrelated"
282243,"familar topic|business"
282244,"elections"
282277,"familar topic"
282277,"entertainment"
282278,"familar topic|entertainment"
282279,"familar topic"
282319,"technology"
282452,"politics"
282452,"religion"
282452,"default"
282452,"Human Rights"
282452,"politics"
282453,"Iraq"
282454,"familar topic"
282454,"familar topic"
282454,"Bush"
282454,"politics"
282455,"default"
282455,"world news"
282455,"finance"
282456,"familar topic"
282456,"default|finances"
282456,"business"
282456,"finance"
282456,"familar topic"
282457,"familar topic"
282457,"default"
282457,"finance"
282457,"Stocks"
282457,"Stocks"
282457,"business"
282458,"Kobe Bryant"
282458,"sports"
282458,"sports"
282458,"history|politics"
282459,"New issue|United States"
282459,"bush|technology"
282459,"Bush"
282460,"familar topic"
282460,"iraq"
282460,"Bush"
282461,"familar topic|finances"
282461,"finance"
282463,"U.S."
282466,"agree|iraq news|Presidential Election"
282468,"default"
282468,"retail|fashion"
282469,"iraq"
282471,"familar topic|World Issues"
282471,"default"
282471,"Crime"
282472,"Art|Interesting"
282472,"international"
282472,"default"
282472,"art"
282472,"Art"
282472,"familar topic|art"
282473,"politics"
282474,"Conspiracy"
282474,"sports"
282474,"politics"
282474,"entertainment|disagree|accident/tradegy news|international news"
282474,"familar topic|world"
282475,"international|politics"
282475,"politics"
282477,"default"
282477,"food"
282478,"canada"
282479,"international"
282479,"familar topic"
282479,"politics"
282479,"iraq"
282479,"iraq"
282479,"iraq"
282479,"U.S.|Iraq"
282479,"Iraq"
282479,"Iraq"
282479,"global|politics"
282479,"iraq|politics"
282479,"politics"
282479,"disagree|iraq news"
282480,"default"
282480,"religion"
282480,"politics"
282480,"usa"
282480,"disagree|education|religion"
282481,"political"
282481,"political"
282481,"familar topic"
282481,"default"
282481,"stupid"
282481,"familar topic"
282481,"familar topic"
282481,"elections"
282481,"other"
282481,"Kerry"
282481,"politics"
282481,"politics"
282481,"politics"
282481,"politics"
282481,"politics"
282481,"agree|Presidential Election|John Kerry"
282482,"default|politics"
282482,"international"
282482,"iraq"
282482,"disagree|accident/tradegy news|iraq news"
282483,"familar topic"
282483,"politics"
282483,"indifferent|religion|middle east news"
282484,"default"
282484,"iraq"
282484,"business"
282484,"retail|U.S.|Iraq|world news"
282484,"finance|Iraq"
282484,"disagree|iraq news|business news"
282485,"favorite"
282485,"religion"
282485,"global"
282486,"US"
282486,"economy"
282486,"difficult to understand"
282486,"familar topic"
282486,"fit|economy"
282486,"finance"
282486,"business|economy"
282486,"politics|business"
282486,"economy"
282486,"health news|Wall St. area|indifferent"
282487,"celebrities|music"
282487,"entertainment"
282487,"music news|business"
282487,"Music"
282487,"business"
282487,"business"
282488,"sports|track|drugs"
282488,"world events"
282488,"sports"
282488,"sports"
282488,"sports|business"
282488,"sports"
282488,"health news|disagree|sports"
282489,"familar topic|Violence|Al-Qaeda|World Response to Iraq War|United States|Iraq"
282489,"default"
282489,"familar topic"
282489,"U.S.|Iraq"
282489,"Iraq"
282489,"politics"
282489,"iraq|politics"
282489,"iraq"
282489,"government news|agree|accident/tradegy news|iraq news"
282490,"politics"
282490,"familar topic"
282490,"politics"
282490,"politics"
282491,"international"
282491,"iraq"
282491,"U.S."
282491,"U.S.|Iraq"
282491,"U.S.|Iraq"
282491,"iraq|politics"
282491,"usa|iraq|politics"
282491,"government news|disagree|accident/tradegy news|iraq news"
282493,"familar topic|Sad|Al-Qaeda|Iraq"
282493,"familar topic"
282493,"iraq"
282493,"iraq|politics"
282493,"disagree|accident/tradegy news|iraq news"
282493,"SUBJECT Market -Intl Iraq|AUTHORITY, Reliable|INTENSITY, Major"
282494,"familar topic"
282494,"default"
282494,"politics"
282494,"disagree|middle east news|business news"
282495,"politics"
282495,"world news"
282495,"U.S."
282495,"U.S."
282495,"U.S."
282495,"Iraq"
282495,"global|politics"
282495,"politics"
282495,"government news|nuclear weapons|agree"
282496,"health"
282496,"nuclear weapons|indifferent|international news"
282497,"international"
282497,"iraq"
282497,"international"
282497,"U.S.|Iraq"
282497,"politics"
282497,"iraq|politics"
282497,"politics"
282498,"default"
282499,"general elections|indifferent|international news"
282500,"disagree|accident/tradegy news|iraq news"
282500,"disagree|accident/tradegy news|iraq news"
282501,"Food news|Japan area|agree"
282501,"familar topic|world"
282503,"Stocks"
282506,"business"
282507,"USA area|agree|business news"
282508,"business"
282508,"entertainment|indifferent|business news"
282510,"Consumer tech|tech"
282510,"government news|info tech news|agree"
282511,"Tech Vendors"
282511,"info tech news|agree|business news"
282512,"government news|info tech news|agree"
282514,"Tech Vendors"
282514,"info tech news|agree|business news"
282514,"Gmail"
282515,"Consumer tech"
282517,"info tech news|indifferent|business news"
282520,"info tech news|indifferent|business news"
282522,"disagree|iraq news|Presidential Election"
282523,"disagree|accident/tradegy news|Presidential Election"
282524,"George Bush|disagree|Presidential Election"
282527,"disagree|iraq news|Presidential Election"
282528,"legal news|government news|disagree"
282543,"entertainment|government news|agree"
282546,"default"
282548,"default"
282549,"entertainment|New York area|disagree"
282551,"entertainment|indifferent|business news"
282552,"broadway"
282555,"Clinton|entertainment|agree"
282556,"technology|health"
282560,"pop culture|health"
282564,"health"
282566,"health"
282571,"Space/Science|agree|international news"
282583,"entertainment|legal news|agree"
282589,"health news|entertainment|agree"
282592,"default"
282593,"Environment"
282595,"history|religion"
282595,"Space/Science|indifferent|religion"
282596,"experiential|science|international"
282596,"technology|science"
282597,"history"
282599,"Space"
282601,"Space"
282605,"Oregon"
282610,"legal news|government news|disagree"
282611,"indifferent|football|iraq news"
282617,"familar topic"
282618,"disagree|accident/tradegy news|middle east news"
282621,"unrelated"
282624,"familar topic"
282633,"George Bush|entertainment|agree"
282637,"legal news|government news|disagree"
282643,"Wall St. area|disagree|business news"
282644,"Interesting|Studies conducted|Science "
282645,"Interesting|People"
282647,"familar topic|Sad"
282647,"disagree|accident/tradegy news|iraq news"
282654,"Interesting"
282658,"odd|entertainment|celebrities"
282665,"Space/Science|entertainment|indifferent"
282674,"legal news|disagree|sports"
282679,"wow!|world|people|health"
282680,"racial|international news|politics"
282691,"broadway"
282700,"misc|celebrity|entertainment"
282727,"international|politics"
282748,"international|politics"
282763,"familar topic|internet|music"
282763,"technology"
282767,"default"
282769,"default"
282769,"fashion"
282769,"economy|fashion"
282771,"default"
282773,"default"
282773,"default"
282773,"fashion"
282776,"familar topic"
282776,"familar topic"
282777,"default"
282777,"fashion"
282778,"fashion"
282782,"world news|business|fashion"
282784,"default"
282786,"familar topic"
282787,"business|fashion"
282790,"default"
282797,"familar topic"
282797,"government news|agree|international news"
282798,"familar topic"
282798,"default"
282800,"china|economics"
282820,"familar topic"
282830,"fashion"
282891,"ice hockey"
282934,"Offended "
282934,"default"
282934,"politics"
282934,"leisure"
282934,"difficult to understand"
282934,"difficult to understand"
282936,"Politics|Iraq"
282936,"familar topic"
282936,"iraq"
282936,"Iraq"
282936,"society"
282936,"difficult to understand"
282936,"misc|forum"
283001,"opinion|religion"
283131,"unrelated"
283137,"Gmail"
283169,"opinion"
283176,"beauty|entertainment|celebrities"
283178,"business"
283203,"psychology"
283203,"relationships"
283203,"difficult to understand|misc|forum|people"
283246,"culture"
283423,"AUTHORITY Reliable|INTENSITY, Major"
283510,"technology|business"
283510,"technology"
283531,"unrelated"
283560,"food|health|diet"
283587,"amazon|unrelated"
283601,"democracy"
283615,"war"
283649,"electrical engineering|technology"
283652,"internet|technology|ethics"
283657,"SUBJECT History of company|Company, Google|AUTHORITY, Unreliable|INTENSITY, Major"
283661,"microsoft|tech|unrelated"
283672,"media|domestic|science"
283673,"Movies"
283695,"default"
283736,"books"
283752,"developing world|international|meta-media|politics|china"
283754,"developing world|media|international|meta-media|politics"
283768,"nature/environment|forum|funny|people"
283823,"canada"
283823,"canada"
283843,"Interesting|Health|United States"
283859,"stress|favorite|technology"
283866,"default"
283884,"entertainment"
283894,"art|international news|history"
283896,"movies"
283896,"opinion"
283896,"difficult to understand|movies|misc|forum"
283906,"technology"
283916,"wine"
283944,"default"
283951,"familar topic|internet|business"
283951,"internet"
283959,"india"
283961,"india"
283968,"op-ed"
283975,"entertainment|sports"
283979,"difficult to understand|familar topic"
283980,"weird"
283980,"weird"
283980,"default"
283980,"difficult to understand"
283980,"difficult to understand"
283981,"weird"
283981,"difficult to understand"
283983,"weird"
283983,"difficult to understand"
283983,"default"
283985,"weird"
283985,"strange topics"
283985,"default"
283985,"ridiculous/funny"
283986,"default"
283986,"art"
283986,"default"
283988,"science"
283988,"default"
283988,"default|strange"
284020,"page no good"
284028,"opinion"
284030,"Relevant to me"
284045,"forum|funny"
284084,"familar topic"
284120,"people"
284135,"Information Security"
284224,"Information Security"
284279,"philadelphia"
284287,"theatre"
284297,"ice hockey"
284373,"odd"
284379,"business"
284393,"Berkshire Hathaway|Kill Bill"
284413,"china|economics|politics"
284428,"sports"
284445,"familar topic|forum|people|health|diet"
284473,"wow!|health"
284514,"odd"
284538,"stress|military"
284616,"difficult to understand"
284814,"canada"
284814,"canada"
284861,"Gmail"
284932,"amazon|unrelated"
284941,"Gmail"
284941,"Gmail"
284972,"default"
285061,"Gmail"
285076,"unrelated"
285084,"Gmail"
285089,"food|international news"
285101,"internet"
285101,"internet|politics"
285101,"familar topic"
285142,"opinion|food"
285208,"broadway"
285209,"broadway"
285210,"broadway"
285212,"broadway"
285216,"broadway"
285220,"broadway"
285222,"broadway"
285223,"broadway"
285226,"familar topic|economy|entertainment|world"
285228,"broadway"
285228,"AUTHORITY Unreliable|INTENSITY, Major"
285234,"broadway"
285242,"broadway"
285247,"broadway"
285260,"movies|fun"
285260,"Movies"
285268,"broadway"
285272,"broadway"
285276,"broadway"
285308,"familar topic|business"
285321,"difficult to understand"
285345,"default"
285391,"Strong argument"
285454,"Berkshire Hathaway"
285474,"music"
285474,"music|ethics"
285500,"books"
285531,"entertainment"
285586,"difficult to understand"
285590,"politics|international|history"
285605,"entertainment|celebrities|movies"
285650,"college|technology|education"
285692,"sports"
285748,"world news"
285755,"ebay|unrelated"
285767,"media|domestic|science|meta-media"
285775,"technology"
285779,"technology|india"
285794,"Kodak"
285814,"default"
285820,"default"
285821,"difficult to understand"
285877,"default"
285911,"politics"
285937,"familar topic"
285937,"default"
285937,"U.S.|music news|entertainment"
285948,"default"
285950,"music"
285958,"familar topic"
285962,"jobs"
285969,"unrelated"
285970,"default"
285972,"familar topic"
285974,"default"
285984,"default"
285985,"familar topic|celebrity|entertainment"
285996,"familar topic"
286010,"default"
286015,"innovation|international news"
286015,"forum"
286029,"default"
286037,"default"
286049,"default"
286052,"celebrity|people"
286055,"sex|sports|basketball|criminal trials"
286063,"college|sports|drugs"
286072,"default"
286075,"default"
286121,"default"
286220,"familar topic|Sad|People|United States"
286253,"entertainment|celebrities"
286260,"entertainment"
286262,"default|unrelated"
286283,"infrastructure|england|resources|health|experiential|accident"
286294,"favorite|health"
286314,"canada"
286329,"wow!|celebrity|entertainment|world"
286363,"canada"
286365,"canada"
286373,"favorite|presidential election|education"
286373,"writing"
286373,"writing"
286373,"writing"
286373,"books"
286373,"celebrity|people"
286374,"political"
286378,"books"
286381,"entertainment"
286381,"entertainment"
286381,"entertainment"
286381,"books"
286382,"writing"
286382,"writing"
286382,"writing"
286382,"writing"
286384,"writing"
286388,"books"
286411,"india"
286415,"familar topic"
286446,"familar topic"
286448,"Gmail"
286452,"entertainment"
286454,"Gmail"
286458,"celebrity"
286476,"politics"
286487,"law"
286502,"United States|Studies Conducted|Interesting"
286506,"books"
286516,"celebrity"
286532,"difficult to understand"
286568,"familar topic"
286594,"small news"
286597,"world events|other events|political"
286597,"society"
286597,"technology|science"
286600,"other events"
286605,"random"
286607,"default"
286607,"default"
286607,"default"
286614,"random"
286639,"Kodak"
286652,"familar topic|Gmail"
286665,"Iraq"
286669,"familar topic"
286739,"microsoft|unrelated"
286747,"science-health"
286749,"science-health"
286753,"health"
286828,"science"
286859,"unrelated"
286899,"celebrities|music"
286928,"Iraq"
287017,"media|domestic|meta-media|politics"
287073,"australia"
287082,"computer|innovation|internet|food"
287082,"familar topic"
287089,"default"
287172,"opinion|music"
287172,"Music"
287268,"Gmail"
287278,"familar topic"
287362,"ebay|unrelated"
287393,"amazon|unrelated"
287437,"politics"
287439,"theatre"
287523,"science|wow!|people|health"
287721,"politics"
287724,"familar topic|movie"
287734,"news"
287741,"canada"
287755,"computer|internet|education|business"
287757,"Information Security"
287760,"technology"
287784,"society|health"
287785,"health"
287792,"innovation|favorite|health"
287792,"unrelated"
287792,"unrelated"
287801,"health|international news"
287801,"world|people|health"
287823,"personal|media|human interest|experiential"
287826,"I totally agree|Environment|World Issues|Health"
287826,"environment|international"
287826,"politics"
287836,"familar topic|Iraq"
287837,"U.S.|world news"
287844,"broadway"
287859,"technology|politics"
287879,"crime"
287885,"familar topic|business"
287898,"AUTHORITY Very Reliable|INTENSITY, Major"
287907,"familar topic"
287908,"familar topic"
287913,"entertainment"
287914,"theatre"
287915,"default"
287918,"health"
287918,"health"
287921,"china"
287922,"default"
287923,"science"
287924,"history"
287924,"difficult to understand"
287926,"science"
287927,"science"
287928,"random"
287930,"technology"
287933,"earth"
287949,"I think terrorist need psychological counseling|War|Al-Qaeda|World Issues"
287956,"technology|politics"
287976,"strange"
287980,"difficult to understand|misc|economy"
287999,"world news"
288025,"music|politics"
288135,"familar topic|business"
288135,"familar topic|business"
288135,"business"
288135,"technology"
288145,"broadway"
288146,"broadway"
288147,"broadway"
288148,"broadway"
288149,"broadway"
288150,"broadway"
288151,"broadway"
288168,"familar topic|business"
288195,"violence|africa|politics|experiential"
288215,"business"
288216,"technology|science|india"
288231,"baseball|sports"
288249,"familar topic"
288249,"fashion"
288258,"pop culture|health"
288259,"health"
288265,"food|health|animals"
288265,"health|diet"
288269,"default"
288289,"space|technology"
288289,"technology|science"
288289,"technology|science"
288299,"retail|U.S.|business"
288326,"international|politics"
288354,"business"
288380,"familar topic|misc|people"
288389,"health|technology|science"
288390,"family|health"
288390,"familar topic|world|people|health"
288403,"india"
288420,"terrorism|health|international news"
288443,"misc|world|people"
288444,"india"
288446,"difficult to understand|misc|economy"
288455,"international"
288540,"Not interested"
288540,"entertainment|technology|business|psychology"
288540,"internet|business|psychology"
288540,"internet|business|psychology"
288540,"random|pop culture"
288540,"weird"
288540,"difficult to understand"
288540,"familar topic|business"
288540,"Movies"
288540,"difficult to understand|business news"
288541,"United States|Politics"
288541,"political|technology"
288541,"US"
288541,"unrelated"
288541,"unrelated"
288541,"George Bush|disagree|Presidential Election"
288541,"technology"
288543,"technology"
288543,"unrelated"
288543,"entertainment"
